order_id,product_id,customer_id,quantity,unit_price,total_amount,order_date,payment_method,warehouse_id,priority
ORD-00654,MacBook Pro 14,CUST-0100,26,401.69,10443.94,2024-03-31,Cash on Delivery,WH-SOUTH-01,Low
ORD-00655,Samsung Odyssey G9,CUST-0229,124,417.05,51714.2,2024-10-13,Credit Card,WH-INTL-02,Low
ORD-00656,Google Pixel 8 Pro,CUST-0063,131,18.17,2380.27,2024-08-07,Purchase Order,WH-INTL-01,High
ORD-00657,Apple Watch Series 9,CUST-0292,144,92.56,13328.64,2024-09-08,Purchase Order,WH-CENTRAL-01,Low
ORD-00658,Samsung Odyssey G9,CUST-0236,183,379.21,69395.43,2025-08-26,Cash on Delivery,WH-EAST-01,High
ORD-00659,Razer DeathAdder V3,CUST-0123,79,225.84,17841.36,2024-08-26,Cash on Delivery,WH-CENTRAL-02,Low
ORD-00660,Secretlab Titan EVO,CUST-0289,122,115.38,14076.36,2025-02-22,Purchase Order,WH-WEST-02,Medium
ORD-00661,NZXT Kraken Elite,CUST-0285,187,202.98,37957.26,2025-11-04,Purchase Order,WH-INTL-01,Critical
ORD-00662,Sony PlayStation 5,CUST-0170,136,376.63,51221.68,2025-10-03,Net 30,WH-WEST-01,Medium
ORD-00663,Apple iPhone 15,CUST-0274,199,335.13,66690.87,2025-01-11,Wire Transfer,WH-WEST-01,Medium
ORD-00664,Xbox Series X,CUST-0270,1,382.47,382.47,2025-07-03,Wire Transfer,WH-WEST-01,Medium
ORD-00665,Nintendo Switch OLED,CUST-0262,54,30.45,1644.3,2025-01-17,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-00666,Logitech MX Master 3S,CUST-0217,187,156.03,29177.61,2025-07-02,Net 30,WH-SOUTH-01,Critical
ORD-00667,Keychron Q1 Pro,CUST-0143,5,309.3,1546.5,2025-05-29,Purchase Order,WH-INTL-01,Medium
ORD-00668,Bose QuietComfort Ultra,CUST-0167,69,369.69,25508.61,2025-05-06,Cash on Delivery,WH-NORTH-01,High
ORD-00669,Samsung 990 PRO NVMe,CUST-0103,21,123.21,2587.41,2024-05-30,Credit Card,WH-NORTH-01,High
ORD-00670,Google Pixel 8 Pro,CUST-0082,176,395.77,69655.52,2024-12-18,Cash on Delivery,WH-INTL-02,Critical
ORD-00671,Samsung Odyssey G9,CUST-0045,138,357.18,49290.84,2024-10-08,Credit Card,WH-CENTRAL-01,Critical
ORD-00672,Google Pixel 8 Pro,CUST-0062,41,219.99,9019.59,2025-12-01,Credit Card,WH-INTL-02,Critical
ORD-00673,Samsung Odyssey G9,CUST-0209,66,173.98,11482.68,2025-03-10,Purchase Order,WH-CENTRAL-02,Low
ORD-00674,Elgato Stream Deck,CUST-0058,200,324.25,64850.0,2025-01-01,Cash on Delivery,WH-SOUTH-01,Critical
ORD-00675,Samsung Galaxy S24,CUST-0005,154,219.12,33744.48,2025-06-26,Credit Card,WH-INTL-02,Medium
ORD-00676,DJI Mini 4 Pro,CUST-0032,189,257.12,48595.68,2024-12-25,Credit Card,WH-SOUTH-01,Medium
ORD-00677,Google Pixel 8 Pro,CUST-0295,22,381.71,8397.62,2024-02-08,Net 30,WH-WEST-01,Medium
ORD-00678,Samsung Odyssey G9,CUST-0278,38,71.86,2730.68,2024-10-14,Wire Transfer,WH-CENTRAL-01,Medium
ORD-00679,Secretlab Titan EVO,CUST-0291,98,211.0,20678.0,2025-05-06,Cash on Delivery,WH-CENTRAL-01,Critical
ORD-00680,Kindle Paperwhite,CUST-0260,178,34.16,6080.48,2025-11-01,Credit Card,WH-CENTRAL-01,Low
ORD-00681,Razer DeathAdder V3,CUST-0003,51,455.89,23250.39,2024-07-27,Credit Card,WH-CENTRAL-02,Medium
ORD-00682,Dell XPS 15,CUST-0270,192,128.59,24689.28,2025-03-25,Net 30,WH-SOUTH-01,Critical
ORD-00683,Samsung Odyssey G9,CUST-0214,89,169.89,15120.21,2024-04-16,Credit Card,WH-CENTRAL-02,Medium
ORD-00684,Secretlab Titan EVO,CUST-0224,40,447.32,17892.8,2025-08-22,Net 30,WH-CENTRAL-01,Critical
ORD-00685,LG C3 OLED TV,CUST-0025,180,77.52,13953.6,2025-10-10,Purchase Order,WH-WEST-02,Critical
ORD-00686,Kindle Paperwhite,CUST-0055,77,315.78,24315.06,2025-12-14,Cash on Delivery,WH-WEST-01,High
ORD-00687,Samsung Galaxy S24,CUST-0079,114,372.05,42413.7,2025-02-22,Cash on Delivery,WH-CENTRAL-02,Low
ORD-00688,iPad Pro 12.9,CUST-0165,22,440.94,9700.68,2024-06-23,Wire Transfer,WH-INTL-01,Medium
ORD-00689,Google Pixel 8 Pro,CUST-0164,173,253.59,43871.07,2024-01-21,Cash on Delivery,WH-WEST-01,Low
ORD-00690,Samsung Odyssey G9,CUST-0112,99,99.37,9837.63,2024-06-11,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-00691,Elgato Stream Deck,CUST-0203,165,260.88,43045.2,2025-05-04,Credit Card,WH-NORTH-01,Low
ORD-00692,Dell XPS 15,CUST-0289,88,50.27,4423.76,2025-05-07,Cash on Delivery,WH-EAST-02,Low
ORD-00693,Kindle Paperwhite,CUST-0079,124,193.58,24003.92,2025-04-12,Cash on Delivery,WH-CENTRAL-01,High
ORD-00694,DJI Mini 4 Pro,CUST-0174,79,305.97,24171.63,2024-04-08,Wire Transfer,WH-EAST-02,Critical
ORD-00695,NVIDIA RTX 4090,CUST-0126,159,275.33,43777.47,2024-10-09,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-00696,iPad Pro 12.9,CUST-0195,113,228.02,25766.26,2024-10-05,Purchase Order,WH-INTL-02,Low
ORD-00697,Elgato Stream Deck,CUST-0135,5,187.21,936.05,2025-05-07,Wire Transfer,WH-CENTRAL-01,Medium
ORD-00698,Corsair RM850x PSU,CUST-0053,138,240.67,33212.46,2025-03-18,Purchase Order,WH-SOUTH-01,Medium
ORD-00699,Bose QuietComfort Ultra,CUST-0137,186,11.31,2103.66,2024-05-24,Cash on Delivery,WH-EAST-01,Critical
ORD-00700,MacBook Pro 14,CUST-0058,178,128.09,22800.02,2025-02-18,Purchase Order,WH-WEST-02,High
ORD-00701,Secretlab Titan EVO,CUST-0025,119,238.64,28398.16,2025-08-30,Credit Card,WH-EAST-02,High
ORD-00702,MacBook Pro 14,CUST-0118,65,236.55,15375.75,2025-10-20,Purchase Order,WH-INTL-02,High
ORD-00703,Nintendo Switch OLED,CUST-0135,170,45.16,7677.2,2024-09-03,Cash on Delivery,WH-NORTH-01,Medium
ORD-00704,Sony WH-1000XM5,CUST-0257,91,471.87,42940.17,2024-06-26,Purchase Order,WH-SOUTH-01,High
ORD-00705,Samsung 990 PRO NVMe,CUST-0250,58,177.88,10317.04,2024-04-16,Purchase Order,WH-EAST-02,Critical
ORD-00706,iPad Pro 12.9,CUST-0240,85,439.01,37315.85,2025-06-30,Wire Transfer,WH-INTL-02,High
ORD-00707,Razer DeathAdder V3,CUST-0188,61,431.74,26336.14,2024-06-04,Purchase Order,WH-CENTRAL-02,Low
ORD-00708,Logitech MX Master 3S,CUST-0177,192,295.22,56682.24,2025-11-21,Net 30,WH-INTL-02,High
ORD-00709,Xbox Series X,CUST-0210,93,464.7,43217.1,2025-05-14,Net 30,WH-EAST-01,Medium
ORD-00710,Samsung 990 PRO NVMe,CUST-0061,198,455.45,90179.1,2025-06-27,Wire Transfer,WH-SOUTH-01,Medium
ORD-00711,Samsung 990 PRO NVMe,CUST-0155,55,373.42,20538.1,2024-09-01,Net 30,WH-EAST-01,High
ORD-00712,Keychron Q1 Pro,CUST-0228,120,59.86,7183.2,2024-01-19,Credit Card,WH-CENTRAL-01,Critical
ORD-00713,Dell XPS 15,CUST-0126,152,249.68,37951.36,2025-11-16,Purchase Order,WH-EAST-02,High
ORD-00714,Secretlab Titan EVO,CUST-0266,82,290.23,23798.86,2025-12-31,Wire Transfer,WH-NORTH-01,High
ORD-00715,Secretlab Titan EVO,CUST-0063,183,385.63,70570.29,2025-01-16,Net 30,WH-EAST-01,Medium
ORD-00716,Kindle Paperwhite,CUST-0236,100,59.38,5938.0,2025-09-15,Purchase Order,WH-INTL-02,Low
ORD-00717,Sony WH-1000XM5,CUST-0019,11,381.41,4195.51,2025-11-05,Net 30,WH-NORTH-01,High
ORD-00718,Sony PlayStation 5,CUST-0092,9,249.55,2245.95,2025-08-11,Cash on Delivery,WH-CENTRAL-02,High
ORD-00719,Apple Watch Series 9,CUST-0080,26,204.96,5328.96,2025-11-27,Credit Card,WH-CENTRAL-02,Medium
ORD-00720,Samsung Galaxy S24,CUST-0300,141,387.62,54654.42,2025-11-11,Net 30,WH-NORTH-01,Critical
ORD-00721,AMD Ryzen 9 7950X,CUST-0220,64,182.94,11708.16,2025-11-24,Net 30,WH-WEST-02,High
ORD-00722,Echo Dot 5th Gen,CUST-0209,92,354.58,32621.36,2025-11-20,Credit Card,WH-NORTH-01,Low
ORD-00723,Razer DeathAdder V3,CUST-0110,33,75.09,2477.97,2025-04-10,Purchase Order,WH-EAST-02,Medium
ORD-00724,AirPods Pro Gen 2,CUST-0100,89,411.93,36661.77,2024-08-24,Cash on Delivery,WH-EAST-01,Low
ORD-00725,Sony WH-1000XM5,CUST-0159,49,33.09,1621.41,2024-10-05,Wire Transfer,WH-NORTH-01,High
ORD-00726,MacBook Pro 14,CUST-0116,59,221.78,13085.02,2025-09-21,Purchase Order,WH-NORTH-01,Critical
ORD-00727,Kindle Paperwhite,CUST-0138,197,411.89,81142.33,2025-03-28,Cash on Delivery,WH-EAST-01,Medium
ORD-00728,Nintendo Switch OLED,CUST-0006,197,428.54,84422.38,2025-12-21,Credit Card,WH-NORTH-01,Medium
ORD-00729,Logitech MX Master 3S,CUST-0187,199,318.16,63313.84,2025-01-07,Cash on Delivery,WH-WEST-01,Critical
ORD-00730,MacBook Pro 14,CUST-0176,132,95.31,12580.92,2024-01-26,Wire Transfer,WH-SOUTH-01,Medium
ORD-00731,Apple Watch Series 9,CUST-0035,152,473.53,71976.56,2025-04-27,Wire Transfer,WH-INTL-01,Critical
ORD-00732,Dell XPS 15,CUST-0065,150,60.81,9121.5,2025-03-15,Wire Transfer,WH-WEST-02,Medium
ORD-00733,DJI Mini 4 Pro,CUST-0166,68,317.05,21559.4,2024-03-18,Wire Transfer,WH-SOUTH-01,Low
ORD-00734,Samsung 990 PRO NVMe,CUST-0280,150,249.72,37458.0,2024-04-20,Cash on Delivery,WH-WEST-01,High
ORD-00735,AirPods Pro Gen 2,CUST-0164,79,203.21,16053.59,2025-09-25,Net 30,WH-CENTRAL-01,High
ORD-00736,DJI Mini 4 Pro,CUST-0192,96,353.03,33890.88,2025-01-21,Purchase Order,WH-CENTRAL-01,High
ORD-00737,Dell XPS 15,CUST-0273,29,265.18,7690.22,2024-03-19,Purchase Order,WH-EAST-02,Medium
ORD-00738,NZXT Kraken Elite,CUST-0174,116,101.91,11821.56,2025-01-26,Wire Transfer,WH-EAST-01,Medium
ORD-00739,Xbox Series X,CUST-0111,166,325.3,53999.8,2025-07-19,Net 30,WH-SOUTH-01,High
ORD-00740,Samsung Odyssey G9,CUST-0255,138,391.51,54028.38,2024-04-12,Credit Card,WH-CENTRAL-01,Critical
ORD-00741,Kindle Paperwhite,CUST-0134,35,91.25,3193.75,2025-11-17,Cash on Delivery,WH-WEST-02,Medium
ORD-00742,Secretlab Titan EVO,CUST-0050,83,140.81,11687.23,2024-09-05,Credit Card,WH-WEST-01,Critical
ORD-00743,Keychron Q1 Pro,CUST-0006,139,111.46,15492.94,2024-06-22,Wire Transfer,WH-EAST-01,Critical
ORD-00744,Corsair RM850x PSU,CUST-0024,75,239.67,17975.25,2025-02-08,Cash on Delivery,WH-EAST-01,Critical
ORD-00745,Xbox Series X,CUST-0279,171,246.75,42194.25,2025-11-08,Wire Transfer,WH-NORTH-01,Critical
ORD-00746,NZXT Kraken Elite,CUST-0248,190,305.81,58103.9,2024-05-27,Net 30,WH-NORTH-01,Low
ORD-00747,Xbox Series X,CUST-0256,107,100.92,10798.44,2025-10-13,Wire Transfer,WH-EAST-01,High
ORD-00748,Keychron Q1 Pro,CUST-0288,135,424.32,57283.2,2025-07-12,Credit Card,WH-CENTRAL-01,Low
ORD-00749,GoPro HERO12 Black,CUST-0023,100,408.82,40882.0,2025-05-28,Wire Transfer,WH-WEST-01,Critical
ORD-00750,Keychron Q1 Pro,CUST-0132,168,170.97,28722.96,2024-10-31,Cash on Delivery,WH-SOUTH-01,Critical
ORD-00751,Kindle Paperwhite,CUST-0206,28,298.52,8358.56,2024-11-01,Credit Card,WH-CENTRAL-02,Medium
ORD-00752,Dell XPS 15,CUST-0129,175,20.01,3501.75,2025-09-15,Cash on Delivery,WH-EAST-01,Critical
ORD-00753,LG C3 OLED TV,CUST-0173,4,122.44,489.76,2025-10-22,Credit Card,WH-INTL-02,Critical
ORD-00754,Kindle Paperwhite,CUST-0192,14,70.46,986.44,2025-11-30,Cash on Delivery,WH-INTL-02,Low
ORD-00755,LG C3 OLED TV,CUST-0297,102,496.8,50673.6,2024-07-11,Net 30,WH-NORTH-01,Low
ORD-00756,Google Pixel 8 Pro,CUST-0127,71,95.82,6803.22,2025-04-18,Credit Card,WH-INTL-02,Medium
ORD-00757,AirPods Pro Gen 2,CUST-0175,102,367.03,37437.06,2025-10-14,Wire Transfer,WH-SOUTH-01,Low
ORD-00758,Bose QuietComfort Ultra,CUST-0013,45,65.41,2943.45,2024-05-23,Cash on Delivery,WH-INTL-01,Critical
ORD-00759,LG C3 OLED TV,CUST-0119,71,262.06,18606.26,2025-01-10,Wire Transfer,WH-CENTRAL-02,Medium
ORD-00760,Logitech MX Master 3S,CUST-0043,77,104.14,8018.78,2025-05-30,Credit Card,WH-SOUTH-01,High
ORD-00761,Google Pixel 8 Pro,CUST-0044,62,443.84,27518.08,2025-04-04,Net 30,WH-CENTRAL-01,High
ORD-00762,AirPods Pro Gen 2,CUST-0177,97,291.22,28248.34,2024-09-16,Credit Card,WH-EAST-01,Medium
ORD-00763,Dell XPS 15,CUST-0046,78,33.07,2579.46,2024-03-24,Wire Transfer,WH-INTL-01,Medium
ORD-00764,iPad Pro 12.9,CUST-0263,23,289.96,6669.08,2024-07-12,Cash on Delivery,WH-NORTH-01,Low
ORD-00765,MacBook Pro 14,CUST-0233,87,405.93,35315.91,2024-08-13,Credit Card,WH-NORTH-01,Critical
ORD-00766,AMD Ryzen 9 7950X,CUST-0017,125,352.64,44080.0,2024-03-24,Purchase Order,WH-SOUTH-01,Critical
ORD-00767,LG C3 OLED TV,CUST-0130,147,158.7,23328.9,2024-02-28,Net 30,WH-EAST-01,High
ORD-00768,Dell XPS 15,CUST-0119,101,134.15,13549.15,2024-04-05,Cash on Delivery,WH-INTL-02,High
ORD-00769,Razer DeathAdder V3,CUST-0133,62,229.63,14237.06,2024-08-01,Credit Card,WH-INTL-01,Critical
ORD-00770,Apple iPhone 15,CUST-0224,118,237.75,28054.5,2025-02-17,Credit Card,WH-EAST-01,Critical
ORD-00771,Samsung 990 PRO NVMe,CUST-0233,58,161.98,9394.84,2024-10-13,Wire Transfer,WH-EAST-02,Critical
ORD-00772,DJI Mini 4 Pro,CUST-0136,12,121.55,1458.6,2024-08-30,Cash on Delivery,WH-SOUTH-01,Critical
ORD-00773,Nintendo Switch OLED,CUST-0136,194,491.98,95444.12,2024-12-07,Purchase Order,WH-EAST-02,Low
ORD-00774,Razer DeathAdder V3,CUST-0023,139,147.64,20521.96,2024-11-05,Cash on Delivery,WH-CENTRAL-01,Critical
ORD-00775,iPad Pro 12.9,CUST-0199,30,275.29,8258.7,2024-08-10,Credit Card,WH-CENTRAL-02,High
ORD-00776,Echo Dot 5th Gen,CUST-0299,124,35.22,4367.28,2024-06-15,Purchase Order,WH-INTL-02,High
ORD-00777,Xbox Series X,CUST-0056,106,417.66,44271.96,2025-05-03,Credit Card,WH-NORTH-01,Critical
ORD-00778,iPad Pro 12.9,CUST-0149,79,441.75,34898.25,2025-02-05,Purchase Order,WH-SOUTH-01,High
ORD-00779,Dell XPS 15,CUST-0234,39,260.75,10169.25,2025-04-17,Wire Transfer,WH-WEST-01,Critical
ORD-00780,NVIDIA RTX 4090,CUST-0173,148,112.94,16715.12,2025-11-30,Purchase Order,WH-EAST-01,Medium
ORD-00781,Samsung Odyssey G9,CUST-0195,3,308.34,925.02,2025-08-16,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-00782,Bose QuietComfort Ultra,CUST-0094,112,195.69,21917.28,2024-01-12,Net 30,WH-EAST-02,Medium
ORD-00783,Dell XPS 15,CUST-0281,34,466.43,15858.62,2025-06-15,Net 30,WH-EAST-01,Critical
ORD-00784,iPad Pro 12.9,CUST-0240,117,225.13,26340.21,2025-03-27,Credit Card,WH-WEST-02,Critical
ORD-00785,Sony WH-1000XM5,CUST-0095,97,119.18,11560.46,2024-05-27,Net 30,WH-EAST-02,Low
ORD-00786,iPad Pro 12.9,CUST-0064,113,382.05,43171.65,2024-02-26,Wire Transfer,WH-INTL-01,Critical
ORD-00787,Secretlab Titan EVO,CUST-0209,48,333.74,16019.52,2024-06-25,Cash on Delivery,WH-WEST-01,High
ORD-00788,Apple iPhone 15,CUST-0124,42,123.6,5191.2,2024-07-25,Credit Card,WH-WEST-01,Medium
ORD-00789,Samsung Odyssey G9,CUST-0144,151,465.25,70252.75,2025-09-23,Net 30,WH-EAST-01,Critical
ORD-00790,Keychron Q1 Pro,CUST-0290,8,418.91,3351.28,2025-12-26,Purchase Order,WH-WEST-02,Low
ORD-00791,LG C3 OLED TV,CUST-0098,157,178.46,28018.22,2025-02-12,Purchase Order,WH-NORTH-01,Critical
ORD-00792,Elgato Stream Deck,CUST-0047,200,78.88,15776.0,2024-11-26,Wire Transfer,WH-INTL-01,High
ORD-00793,Secretlab Titan EVO,CUST-0017,124,360.55,44708.2,2024-09-05,Net 30,WH-CENTRAL-01,High
ORD-00794,Razer DeathAdder V3,CUST-0246,143,174.8,24996.4,2025-06-27,Purchase Order,WH-WEST-02,Low
ORD-00795,AirPods Pro Gen 2,CUST-0267,149,319.56,47614.44,2024-04-29,Credit Card,WH-CENTRAL-01,Medium
ORD-00796,Nintendo Switch OLED,CUST-0074,90,481.91,43371.9,2025-01-05,Cash on Delivery,WH-EAST-01,High
ORD-00797,Elgato Stream Deck,CUST-0068,114,211.0,24054.0,2024-09-10,Purchase Order,WH-CENTRAL-02,Low
ORD-00798,Sony PlayStation 5,CUST-0282,143,431.22,61664.46,2025-05-06,Cash on Delivery,WH-NORTH-01,Critical
ORD-00799,GoPro HERO12 Black,CUST-0067,174,98.41,17123.34,2024-01-29,Wire Transfer,WH-EAST-02,Medium
ORD-00800,Nintendo Switch OLED,CUST-0048,124,26.75,3317.0,2024-03-17,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-00801,AirPods Pro Gen 2,CUST-0296,54,476.2,25714.8,2025-02-28,Wire Transfer,WH-INTL-01,Critical
ORD-00802,DJI Mini 4 Pro,CUST-0266,135,390.6,52731.0,2025-08-02,Net 30,WH-WEST-02,Low
ORD-00803,Bose QuietComfort Ultra,CUST-0186,41,404.73,16593.93,2024-09-14,Net 30,WH-WEST-01,Low
ORD-00804,Elgato Stream Deck,CUST-0154,171,292.94,50092.74,2025-04-30,Credit Card,WH-SOUTH-01,Low
ORD-00805,Razer DeathAdder V3,CUST-0286,50,382.52,19126.0,2024-08-28,Cash on Delivery,WH-EAST-01,Critical
ORD-00806,Apple Watch Series 9,CUST-0022,5,168.85,844.25,2024-01-05,Wire Transfer,WH-INTL-01,Critical
ORD-00807,LG C3 OLED TV,CUST-0011,87,345.54,30061.98,2024-11-15,Wire Transfer,WH-WEST-01,Low
ORD-00808,iPad Pro 12.9,CUST-0153,186,444.85,82742.1,2024-03-25,Purchase Order,WH-CENTRAL-01,Low
ORD-00809,Echo Dot 5th Gen,CUST-0071,71,269.62,19143.02,2025-02-11,Credit Card,WH-EAST-01,High
ORD-00810,Sony WH-1000XM5,CUST-0164,107,74.49,7970.43,2025-02-19,Credit Card,WH-EAST-02,High
ORD-00811,Bose QuietComfort Ultra,CUST-0230,104,343.66,35740.64,2024-06-24,Purchase Order,WH-CENTRAL-01,Medium
ORD-00812,Keychron Q1 Pro,CUST-0029,59,435.18,25675.62,2024-02-22,Net 30,WH-INTL-01,High
ORD-00813,Dell XPS 15,CUST-0097,189,276.0,52164.0,2024-10-26,Wire Transfer,WH-EAST-01,High
ORD-00814,GoPro HERO12 Black,CUST-0285,127,79.46,10091.42,2025-06-03,Wire Transfer,WH-SOUTH-01,Low
ORD-00815,MacBook Pro 14,CUST-0133,13,399.85,5198.05,2025-03-12,Purchase Order,WH-NORTH-01,Medium
ORD-00816,Kindle Paperwhite,CUST-0138,35,206.65,7232.75,2024-08-22,Cash on Delivery,WH-CENTRAL-02,Low
ORD-00817,Xbox Series X,CUST-0187,163,235.55,38394.65,2025-09-27,Credit Card,WH-EAST-02,Critical
ORD-00818,Corsair RM850x PSU,CUST-0068,156,490.8,76564.8,2025-05-23,Credit Card,WH-INTL-02,Medium
ORD-00819,Secretlab Titan EVO,CUST-0062,19,290.01,5510.19,2024-12-24,Cash on Delivery,WH-WEST-01,High
ORD-00820,LG C3 OLED TV,CUST-0290,61,121.15,7390.15,2024-05-09,Net 30,WH-EAST-01,High
ORD-00821,AirPods Pro Gen 2,CUST-0245,166,426.99,70880.34,2025-08-12,Cash on Delivery,WH-CENTRAL-02,Medium
ORD-00822,Samsung 990 PRO NVMe,CUST-0191,27,178.4,4816.8,2025-08-30,Purchase Order,WH-EAST-02,Low
ORD-00823,Samsung 990 PRO NVMe,CUST-0228,55,403.02,22166.1,2025-03-15,Credit Card,WH-CENTRAL-01,Medium
ORD-00824,Samsung Galaxy S24,CUST-0236,120,173.78,20853.6,2024-01-20,Purchase Order,WH-EAST-02,High
ORD-00825,Sony WH-1000XM5,CUST-0122,77,285.03,21947.31,2024-07-06,Cash on Delivery,WH-SOUTH-01,Medium
ORD-00826,Kindle Paperwhite,CUST-0265,34,179.46,6101.64,2025-01-29,Cash on Delivery,WH-WEST-02,Low
ORD-00827,Dell XPS 15,CUST-0241,77,330.04,25413.08,2024-07-01,Net 30,WH-WEST-02,Critical
ORD-00828,Nintendo Switch OLED,CUST-0133,119,245.21,29179.99,2025-12-26,Purchase Order,WH-WEST-02,High
ORD-00829,MacBook Pro 14,CUST-0156,162,442.84,71740.08,2024-07-21,Cash on Delivery,WH-NORTH-01,Critical
ORD-00830,Keychron Q1 Pro,CUST-0186,155,487.5,75562.5,2024-06-17,Net 30,WH-EAST-02,High
ORD-00831,Elgato Stream Deck,CUST-0115,193,358.39,69169.27,2025-02-19,Cash on Delivery,WH-EAST-01,Medium
ORD-00832,Dell XPS 15,CUST-0116,147,32.97,4846.59,2025-09-20,Purchase Order,WH-INTL-01,Low
ORD-00833,Corsair RM850x PSU,CUST-0298,76,71.43,5428.68,2025-10-18,Net 30,WH-EAST-01,Low
ORD-00834,Echo Dot 5th Gen,CUST-0034,146,150.67,21997.82,2024-02-21,Net 30,WH-CENTRAL-02,Critical
ORD-00835,Elgato Stream Deck,CUST-0086,123,213.45,26254.35,2024-08-21,Net 30,WH-SOUTH-01,Medium
ORD-00836,LG C3 OLED TV,CUST-0017,94,138.23,12993.62,2024-05-08,Wire Transfer,WH-SOUTH-01,Medium
ORD-00837,Apple Watch Series 9,CUST-0138,153,382.63,58542.39,2024-02-24,Credit Card,WH-EAST-02,High
ORD-00838,Apple Watch Series 9,CUST-0059,120,128.45,15414.0,2024-05-31,Net 30,WH-WEST-01,Medium
ORD-00839,Samsung Odyssey G9,CUST-0252,80,456.61,36528.8,2025-02-09,Purchase Order,WH-SOUTH-01,Low
ORD-00840,Samsung Odyssey G9,CUST-0065,163,42.23,6883.49,2024-01-12,Cash on Delivery,WH-WEST-02,Medium
ORD-00841,Asus ROG Zephyrus G14,CUST-0140,157,268.47,42149.79,2024-12-03,Net 30,WH-CENTRAL-01,Medium
ORD-00842,GoPro HERO12 Black,CUST-0166,148,273.96,40546.08,2024-06-10,Cash on Delivery,WH-SOUTH-01,Critical
ORD-00843,Dell XPS 15,CUST-0043,124,395.88,49089.12,2025-12-11,Purchase Order,WH-WEST-02,Low
ORD-00844,Samsung Galaxy S24,CUST-0084,43,221.33,9517.19,2024-06-21,Purchase Order,WH-NORTH-01,Medium
ORD-00845,Asus ROG Zephyrus G14,CUST-0104,84,15.19,1275.96,2025-02-16,Wire Transfer,WH-INTL-02,Low
ORD-00846,Samsung 990 PRO NVMe,CUST-0029,10,354.55,3545.5,2025-08-11,Net 30,WH-CENTRAL-01,Critical
ORD-00847,Samsung 990 PRO NVMe,CUST-0160,18,433.69,7806.42,2025-02-20,Purchase Order,WH-WEST-01,Critical
ORD-00848,Asus ROG Zephyrus G14,CUST-0167,126,132.22,16659.72,2025-05-30,Purchase Order,WH-CENTRAL-01,Low
ORD-00849,Xbox Series X,CUST-0206,46,324.24,14915.04,2024-10-17,Cash on Delivery,WH-NORTH-01,Medium
ORD-00850,Sony PlayStation 5,CUST-0227,192,39.97,7674.24,2025-12-23,Purchase Order,WH-CENTRAL-01,Medium
ORD-00851,GoPro HERO12 Black,CUST-0295,51,159.83,8151.33,2025-09-28,Net 30,WH-INTL-02,Low
ORD-00852,Asus ROG Zephyrus G14,CUST-0094,82,428.3,35120.6,2024-10-10,Purchase Order,WH-WEST-01,Critical
ORD-00853,Sony WH-1000XM5,CUST-0102,178,118.99,21180.22,2025-07-25,Wire Transfer,WH-INTL-01,Low
ORD-00854,Corsair RM850x PSU,CUST-0120,64,19.65,1257.6,2024-08-14,Purchase Order,WH-CENTRAL-02,Medium
ORD-00855,DJI Mini 4 Pro,CUST-0118,174,112.01,19489.74,2025-10-06,Net 30,WH-CENTRAL-01,Low
ORD-00856,Corsair RM850x PSU,CUST-0130,40,153.63,6145.2,2024-07-02,Credit Card,WH-INTL-02,High
ORD-00857,DJI Mini 4 Pro,CUST-0029,183,411.28,75264.24,2024-07-14,Wire Transfer,WH-WEST-02,High
ORD-00858,Keychron Q1 Pro,CUST-0025,83,458.77,38077.91,2024-02-15,Wire Transfer,WH-WEST-02,Medium
ORD-00859,Corsair RM850x PSU,CUST-0046,25,411.24,10281.0,2024-11-30,Purchase Order,WH-CENTRAL-02,High
ORD-00860,Bose QuietComfort Ultra,CUST-0137,128,36.53,4675.84,2025-07-01,Credit Card,WH-CENTRAL-01,Medium
ORD-00861,Apple iPhone 15,CUST-0154,166,410.73,68181.18,2024-06-04,Purchase Order,WH-SOUTH-01,High
ORD-00862,DJI Mini 4 Pro,CUST-0191,21,300.93,6319.53,2024-03-13,Purchase Order,WH-EAST-02,Medium
ORD-00863,Logitech MX Master 3S,CUST-0019,60,260.24,15614.4,2024-11-24,Net 30,WH-INTL-01,Low
ORD-00864,Logitech MX Master 3S,CUST-0177,24,423.8,10171.2,2025-08-23,Credit Card,WH-CENTRAL-02,Medium
ORD-00865,Samsung Odyssey G9,CUST-0036,80,309.51,24760.8,2025-12-06,Cash on Delivery,WH-NORTH-01,Low
ORD-00866,AirPods Pro Gen 2,CUST-0161,178,253.63,45146.14,2024-12-07,Purchase Order,WH-NORTH-01,Low
ORD-00867,DJI Mini 4 Pro,CUST-0264,111,400.8,44488.8,2025-02-05,Wire Transfer,WH-CENTRAL-01,Critical
ORD-00868,Sony PlayStation 5,CUST-0062,5,421.55,2107.75,2024-09-08,Net 30,WH-WEST-01,Low
ORD-00869,Apple iPhone 15,CUST-0187,172,437.58,75263.76,2025-11-18,Net 30,WH-WEST-02,High
ORD-00870,NZXT Kraken Elite,CUST-0235,3,438.26,1314.78,2024-05-14,Net 30,WH-EAST-02,High
