inventory_id,product_id,product_name,category,warehouse_id,supplier_id,quantity_on_hand,reorder_point,unit_price,last_restock_date,stock_status
INV-00570,MacBook Pro 14,MacBook Pro 14,Electronics,WH-WEST-02,SUP-0101,4881,78,68.22,2024-07-08,In Stock
INV-00571,Sony PlayStation 5,Sony PlayStation 5,Safety Equipment,WH-WEST-02,SUP-0200,556,417,321.85,2025-10-10,In Stock
INV-00572,iPad Pro 12.9,iPad Pro 12.9,Packaging,WH-CENTRAL-01,SUP-0138,4052,130,323.06,2024-09-09,In Stock
INV-00573,Kindle Paperwhite,Kindle Paperwhite,Raw Materials,WH-CENTRAL-02,SUP-0142,2838,334,165.74,2024-07-04,In Stock
INV-00574,Echo Dot 5th Gen,Echo Dot 5th Gen,Raw Materials,WH-WEST-01,SUP-0183,2500,137,430.31,2024-04-13,In Stock
INV-00575,Sony WH-1000XM5,Sony WH-1000XM5,Raw Materials,WH-NORTH-01,SUP-0095,947,307,309.4,2025-04-04,In Stock
INV-00576,Sony PlayStation 5,Sony PlayStation 5,Electronics,WH-INTL-01,SUP-0164,448,222,28.35,2024-11-11,In Stock
INV-00577,Kindle Paperwhite,Kindle Paperwhite,Safety Equipment,WH-NORTH-01,SUP-0079,759,182,138.28,2024-08-23,In Stock
INV-00578,Razer DeathAdder V3,Razer DeathAdder V3,Sensors,WH-CENTRAL-02,SUP-0198,2999,376,74.87,2025-03-24,In Stock
INV-00579,NZXT Kraken Elite,NZXT Kraken Elite,Assemblies,WH-EAST-02,SUP-0119,4332,424,63.95,2025-08-17,In Stock
INV-00580,Keychron Q1 Pro,Keychron Q1 Pro,Sensors,WH-CENTRAL-01,SUP-0075,4678,285,424.47,2025-09-09,In Stock
INV-00581,Apple Watch Series 9,Apple Watch Series 9,Sensors,WH-NORTH-01,SUP-0131,300,220,269.49,2024-08-15,In Stock
INV-00582,Apple Watch Series 9,Apple Watch Series 9,Sensors,WH-SOUTH-01,SUP-0022,1022,321,437.55,2024-03-11,In Stock
INV-00583,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Electrical,WH-SOUTH-01,SUP-0010,1646,172,258.93,2025-06-02,In Stock
INV-00584,LG C3 OLED TV,LG C3 OLED TV,Mechanical,WH-CENTRAL-02,SUP-0045,1434,465,242.56,2025-05-01,In Stock
INV-00585,Apple Watch Series 9,Apple Watch Series 9,Packaging,WH-WEST-01,SUP-0081,78,196,343.71,2024-11-16,Low Stock
INV-00586,MacBook Pro 14,MacBook Pro 14,Assemblies,WH-SOUTH-01,SUP-0084,1001,277,416.71,2024-08-05,In Stock
INV-00587,Secretlab Titan EVO,Secretlab Titan EVO,Sensors,WH-NORTH-01,SUP-0132,2682,423,29.75,2025-06-08,In Stock
INV-00588,Echo Dot 5th Gen,Echo Dot 5th Gen,Packaging,WH-NORTH-01,SUP-0049,879,232,149.81,2025-01-25,In Stock
INV-00589,Google Pixel 8 Pro,Google Pixel 8 Pro,Safety Equipment,WH-NORTH-01,SUP-0191,717,426,192.56,2024-06-15,In Stock
INV-00590,Echo Dot 5th Gen,Echo Dot 5th Gen,Mechanical,WH-CENTRAL-01,SUP-0058,3256,351,108.9,2025-02-09,In Stock
INV-00591,Dell XPS 15,Dell XPS 15,Assemblies,WH-SOUTH-01,SUP-0162,4814,359,397.96,2024-09-25,In Stock
INV-00592,Elgato Stream Deck,Elgato Stream Deck,Electronics,WH-EAST-01,SUP-0029,2797,76,28.87,2025-09-01,In Stock
INV-00593,LG C3 OLED TV,LG C3 OLED TV,Sensors,WH-INTL-02,SUP-0005,2787,295,267.99,2024-08-27,In Stock
INV-00594,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Mechanical,WH-EAST-02,SUP-0139,2788,133,299.25,2025-11-10,In Stock
INV-00595,Xbox Series X,Xbox Series X,Electrical,WH-CENTRAL-01,SUP-0100,2379,197,142.08,2025-06-10,In Stock
INV-00596,Razer DeathAdder V3,Razer DeathAdder V3,Safety Equipment,WH-INTL-02,SUP-0095,4232,202,221.83,2025-07-28,In Stock
INV-00597,Secretlab Titan EVO,Secretlab Titan EVO,Safety Equipment,WH-CENTRAL-02,SUP-0163,3038,471,356.44,2024-12-22,In Stock
INV-00598,Razer DeathAdder V3,Razer DeathAdder V3,Mechanical,WH-INTL-02,SUP-0014,4259,114,93.68,2024-03-14,In Stock
INV-00599,iPad Pro 12.9,iPad Pro 12.9,Mechanical,WH-WEST-01,SUP-0077,4782,286,266.76,2024-07-11,In Stock
INV-00600,DJI Mini 4 Pro,DJI Mini 4 Pro,Safety Equipment,WH-EAST-02,SUP-0119,4984,490,12.12,2024-12-02,In Stock
INV-00601,Razer DeathAdder V3,Razer DeathAdder V3,Assemblies,WH-CENTRAL-01,SUP-0085,4756,320,406.39,2024-09-29,In Stock
INV-00602,Corsair RM850x PSU,Corsair RM850x PSU,Safety Equipment,WH-WEST-01,SUP-0134,1688,267,497.48,2025-06-19,In Stock
INV-00603,Nintendo Switch OLED,Nintendo Switch OLED,Sensors,WH-EAST-01,SUP-0054,679,143,266.44,2024-12-15,In Stock
INV-00604,Razer DeathAdder V3,Razer DeathAdder V3,Mechanical,WH-EAST-02,SUP-0148,3558,484,126.65,2025-05-18,In Stock
INV-00605,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Assemblies,WH-CENTRAL-02,SUP-0148,4413,90,10.62,2024-01-24,In Stock
INV-00606,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Electrical,WH-EAST-02,SUP-0114,4692,372,236.67,2024-02-18,In Stock
INV-00607,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Packaging,WH-SOUTH-01,SUP-0150,2585,125,107.82,2025-01-17,In Stock
INV-00608,Sony PlayStation 5,Sony PlayStation 5,Electronics,WH-NORTH-01,SUP-0192,2564,431,10.88,2025-11-15,In Stock
INV-00609,NVIDIA RTX 4090,NVIDIA RTX 4090,Packaging,WH-EAST-01,SUP-0192,1598,114,373.48,2024-05-04,In Stock
INV-00610,Echo Dot 5th Gen,Echo Dot 5th Gen,Mechanical,WH-EAST-01,SUP-0064,1975,453,479.47,2025-06-29,In Stock
INV-00611,Dell XPS 15,Dell XPS 15,Assemblies,WH-WEST-01,SUP-0166,4698,292,433.74,2024-12-23,In Stock
INV-00612,Nintendo Switch OLED,Nintendo Switch OLED,Packaging,WH-EAST-01,SUP-0147,1993,420,34.24,2025-06-27,In Stock
INV-00613,NVIDIA RTX 4090,NVIDIA RTX 4090,Mechanical,WH-INTL-01,SUP-0184,4382,458,65.89,2024-10-17,In Stock
INV-00614,NVIDIA RTX 4090,NVIDIA RTX 4090,Electrical,WH-CENTRAL-01,SUP-0055,499,500,358.74,2024-07-30,Low Stock
INV-00615,Sony WH-1000XM5,Sony WH-1000XM5,Safety Equipment,WH-WEST-02,SUP-0098,570,225,379.98,2024-05-23,In Stock
INV-00616,Secretlab Titan EVO,Secretlab Titan EVO,Sensors,WH-CENTRAL-02,SUP-0131,3603,90,361.71,2025-02-14,In Stock
INV-00617,Echo Dot 5th Gen,Echo Dot 5th Gen,Raw Materials,WH-WEST-02,SUP-0159,2009,157,34.88,2024-01-08,In Stock
INV-00618,DJI Mini 4 Pro,DJI Mini 4 Pro,Raw Materials,WH-SOUTH-01,SUP-0024,2735,328,186.53,2024-10-25,In Stock
INV-00619,iPad Pro 12.9,iPad Pro 12.9,Raw Materials,WH-SOUTH-01,SUP-0097,2017,94,123.51,2025-05-14,In Stock
INV-00620,Echo Dot 5th Gen,Echo Dot 5th Gen,Raw Materials,WH-EAST-02,SUP-0026,1523,232,193.02,2024-09-09,In Stock
INV-00621,Sony WH-1000XM5,Sony WH-1000XM5,Electrical,WH-INTL-01,SUP-0062,348,387,238.41,2024-07-05,Low Stock
INV-00622,iPad Pro 12.9,iPad Pro 12.9,Electrical,WH-INTL-01,SUP-0153,230,487,213.8,2025-10-27,Low Stock
INV-00623,Sony WH-1000XM5,Sony WH-1000XM5,Raw Materials,WH-WEST-02,SUP-0076,3357,52,92.66,2024-03-25,In Stock
INV-00624,Sony WH-1000XM5,Sony WH-1000XM5,Mechanical,WH-SOUTH-01,SUP-0020,2088,181,22.31,2024-04-17,In Stock
INV-00625,Kindle Paperwhite,Kindle Paperwhite,Sensors,WH-CENTRAL-02,SUP-0138,3783,215,436.74,2025-10-12,In Stock
INV-00626,Secretlab Titan EVO,Secretlab Titan EVO,Assemblies,WH-EAST-01,SUP-0096,2454,259,481.85,2024-02-08,In Stock
INV-00627,Apple Watch Series 9,Apple Watch Series 9,Electronics,WH-WEST-01,SUP-0126,4589,329,490.16,2024-01-09,In Stock
INV-00628,Logitech MX Master 3S,Logitech MX Master 3S,Packaging,WH-WEST-02,SUP-0109,1169,299,71.49,2025-06-05,In Stock
INV-00629,NZXT Kraken Elite,NZXT Kraken Elite,Assemblies,WH-CENTRAL-01,SUP-0117,839,184,62.45,2025-08-15,In Stock
INV-00630,Samsung Odyssey G9,Samsung Odyssey G9,Sensors,WH-EAST-01,SUP-0148,4849,212,208.82,2024-02-15,In Stock
INV-00631,AirPods Pro Gen 2,AirPods Pro Gen 2,Assemblies,WH-INTL-02,SUP-0161,4057,255,482.77,2024-01-04,In Stock
INV-00632,Echo Dot 5th Gen,Echo Dot 5th Gen,Assemblies,WH-INTL-02,SUP-0131,1422,138,229.9,2024-10-03,In Stock
INV-00633,NZXT Kraken Elite,NZXT Kraken Elite,Raw Materials,WH-EAST-02,SUP-0181,2620,436,122.38,2024-12-02,In Stock
INV-00634,LG C3 OLED TV,LG C3 OLED TV,Safety Equipment,WH-EAST-02,SUP-0117,3716,119,136.61,2024-07-20,In Stock
INV-00635,Apple iPhone 15,Apple iPhone 15,Mechanical,WH-EAST-02,SUP-0194,3480,462,194.95,2024-10-04,In Stock
INV-00636,Razer DeathAdder V3,Razer DeathAdder V3,Assemblies,WH-WEST-02,SUP-0152,287,153,254.42,2025-06-19,In Stock
INV-00637,Elgato Stream Deck,Elgato Stream Deck,Safety Equipment,WH-WEST-02,SUP-0141,532,309,237.6,2025-10-29,In Stock
INV-00638,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Sensors,WH-WEST-02,SUP-0055,2942,312,205.33,2025-05-01,In Stock
INV-00639,iPad Pro 12.9,iPad Pro 12.9,Assemblies,WH-EAST-02,SUP-0060,114,474,360.14,2025-09-11,Low Stock
INV-00640,Apple iPhone 15,Apple iPhone 15,Sensors,WH-INTL-01,SUP-0164,923,228,437.31,2024-01-24,In Stock
INV-00641,MacBook Pro 14,MacBook Pro 14,Packaging,WH-WEST-01,SUP-0090,4464,115,135.93,2024-06-19,In Stock
INV-00642,Samsung Galaxy S24,Samsung Galaxy S24,Electrical,WH-WEST-02,SUP-0022,2146,84,307.55,2025-10-30,In Stock
INV-00643,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Electrical,WH-EAST-01,SUP-0069,3688,286,380.19,2024-03-08,In Stock
INV-00644,Apple iPhone 15,Apple iPhone 15,Safety Equipment,WH-INTL-02,SUP-0181,463,412,139.7,2025-08-01,In Stock
INV-00645,Apple Watch Series 9,Apple Watch Series 9,Raw Materials,WH-WEST-02,SUP-0142,1307,188,323.41,2024-03-01,In Stock
INV-00646,Kindle Paperwhite,Kindle Paperwhite,Assemblies,WH-EAST-02,SUP-0163,3954,415,462.18,2024-05-27,In Stock
INV-00647,Razer DeathAdder V3,Razer DeathAdder V3,Safety Equipment,WH-EAST-01,SUP-0151,2269,328,366.44,2025-07-25,In Stock
INV-00648,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-CENTRAL-01,SUP-0148,1237,431,206.4,2024-07-06,In Stock
INV-00649,MacBook Pro 14,MacBook Pro 14,Safety Equipment,WH-CENTRAL-01,SUP-0037,3057,90,96.83,2024-01-15,In Stock
INV-00650,Logitech MX Master 3S,Logitech MX Master 3S,Packaging,WH-EAST-02,SUP-0028,1752,138,269.12,2025-09-28,In Stock
INV-00651,Samsung Galaxy S24,Samsung Galaxy S24,Assemblies,WH-SOUTH-01,SUP-0135,290,148,218.65,2025-12-05,In Stock
INV-00652,Sony WH-1000XM5,Sony WH-1000XM5,Safety Equipment,WH-EAST-01,SUP-0039,1762,75,275.35,2025-04-04,In Stock
INV-00653,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Electrical,WH-EAST-01,SUP-0009,1391,78,299.31,2024-08-30,In Stock
INV-00654,Sony WH-1000XM5,Sony WH-1000XM5,Electrical,WH-EAST-02,SUP-0147,3392,419,183.39,2025-02-23,In Stock
INV-00655,LG C3 OLED TV,LG C3 OLED TV,Electronics,WH-CENTRAL-02,SUP-0120,4779,65,240.52,2024-11-16,In Stock
INV-00656,Apple iPhone 15,Apple iPhone 15,Safety Equipment,WH-WEST-02,SUP-0035,490,99,170.1,2025-07-30,In Stock
INV-00657,Apple iPhone 15,Apple iPhone 15,Safety Equipment,WH-WEST-02,SUP-0158,212,458,233.43,2024-07-13,Low Stock
INV-00658,Razer DeathAdder V3,Razer DeathAdder V3,Safety Equipment,WH-WEST-01,SUP-0042,283,385,51.29,2024-07-28,Low Stock
INV-00659,LG C3 OLED TV,LG C3 OLED TV,Electronics,WH-INTL-01,SUP-0121,3118,339,442.88,2025-11-01,In Stock
INV-00660,Sony WH-1000XM5,Sony WH-1000XM5,Electrical,WH-EAST-02,SUP-0007,4060,122,403.11,2024-09-16,In Stock
INV-00661,NVIDIA RTX 4090,NVIDIA RTX 4090,Packaging,WH-EAST-02,SUP-0127,2288,430,59.92,2024-06-20,In Stock
INV-00662,LG C3 OLED TV,LG C3 OLED TV,Electronics,WH-NORTH-01,SUP-0066,560,292,156.66,2025-02-20,In Stock
INV-00663,Samsung Galaxy S24,Samsung Galaxy S24,Sensors,WH-CENTRAL-01,SUP-0076,1185,472,429.13,2024-05-14,In Stock
INV-00664,MacBook Pro 14,MacBook Pro 14,Mechanical,WH-SOUTH-01,SUP-0004,2953,123,76.32,2024-07-04,In Stock
INV-00665,Apple Watch Series 9,Apple Watch Series 9,Mechanical,WH-WEST-01,SUP-0188,4814,188,457.36,2025-11-11,In Stock
INV-00666,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Assemblies,WH-CENTRAL-01,SUP-0190,139,348,412.53,2025-04-30,Low Stock
INV-00667,Elgato Stream Deck,Elgato Stream Deck,Electronics,WH-WEST-02,SUP-0173,1476,242,95.4,2025-10-18,In Stock
INV-00668,DJI Mini 4 Pro,DJI Mini 4 Pro,Mechanical,WH-WEST-02,SUP-0034,2892,211,237.81,2024-03-21,In Stock
INV-00669,DJI Mini 4 Pro,DJI Mini 4 Pro,Assemblies,WH-INTL-01,SUP-0007,3814,358,485.4,2025-11-24,In Stock
INV-00670,Dell XPS 15,Dell XPS 15,Raw Materials,WH-INTL-02,SUP-0139,2214,226,178.62,2025-01-26,In Stock
INV-00671,Samsung Galaxy S24,Samsung Galaxy S24,Mechanical,WH-INTL-02,SUP-0171,1076,104,59.67,2025-07-03,In Stock
INV-00672,Echo Dot 5th Gen,Echo Dot 5th Gen,Packaging,WH-INTL-01,SUP-0104,744,137,496.72,2025-12-20,In Stock
INV-00673,Keychron Q1 Pro,Keychron Q1 Pro,Packaging,WH-CENTRAL-01,SUP-0123,4969,460,280.22,2025-06-10,In Stock
INV-00674,GoPro HERO12 Black,GoPro HERO12 Black,Sensors,WH-NORTH-01,SUP-0098,3451,114,499.57,2024-01-10,In Stock
INV-00675,Xbox Series X,Xbox Series X,Assemblies,WH-NORTH-01,SUP-0067,4305,187,16.7,2024-08-24,In Stock
INV-00676,iPad Pro 12.9,iPad Pro 12.9,Mechanical,WH-INTL-02,SUP-0009,4566,95,247.89,2025-09-26,In Stock
INV-00677,NZXT Kraken Elite,NZXT Kraken Elite,Mechanical,WH-SOUTH-01,SUP-0077,4646,116,26.59,2025-02-17,In Stock
INV-00678,Echo Dot 5th Gen,Echo Dot 5th Gen,Sensors,WH-SOUTH-01,SUP-0156,4334,471,481.16,2025-10-02,In Stock
INV-00679,Dell XPS 15,Dell XPS 15,Raw Materials,WH-WEST-02,SUP-0072,1616,452,272.46,2025-06-06,In Stock
INV-00680,AirPods Pro Gen 2,AirPods Pro Gen 2,Electronics,WH-INTL-01,SUP-0041,2215,279,63.05,2025-08-10,In Stock
INV-00681,Xbox Series X,Xbox Series X,Assemblies,WH-SOUTH-01,SUP-0048,3360,213,78.28,2024-01-10,In Stock
INV-00682,MacBook Pro 14,MacBook Pro 14,Sensors,WH-NORTH-01,SUP-0176,540,135,469.71,2024-05-31,In Stock
INV-00683,NZXT Kraken Elite,NZXT Kraken Elite,Raw Materials,WH-EAST-01,SUP-0054,119,233,381.87,2024-01-03,Low Stock
INV-00684,Samsung Galaxy S24,Samsung Galaxy S24,Packaging,WH-WEST-02,SUP-0075,168,59,373.17,2025-02-16,In Stock
INV-00685,iPad Pro 12.9,iPad Pro 12.9,Mechanical,WH-INTL-02,SUP-0002,1960,353,6.66,2025-06-17,In Stock
INV-00686,Echo Dot 5th Gen,Echo Dot 5th Gen,Mechanical,WH-CENTRAL-01,SUP-0031,4654,96,206.07,2024-01-03,In Stock
INV-00687,Apple iPhone 15,Apple iPhone 15,Mechanical,WH-SOUTH-01,SUP-0146,4748,488,377.72,2025-10-04,In Stock
INV-00688,Dell XPS 15,Dell XPS 15,Safety Equipment,WH-WEST-02,SUP-0117,1925,121,372.37,2025-08-18,In Stock
INV-00689,GoPro HERO12 Black,GoPro HERO12 Black,Safety Equipment,WH-INTL-02,SUP-0012,4357,445,197.16,2025-07-08,In Stock
INV-00690,Corsair RM850x PSU,Corsair RM850x PSU,Mechanical,WH-INTL-01,SUP-0109,2759,203,242.61,2024-09-21,In Stock
INV-00691,Sony WH-1000XM5,Sony WH-1000XM5,Electronics,WH-EAST-01,SUP-0153,2006,70,408.89,2025-08-26,In Stock
INV-00692,Xbox Series X,Xbox Series X,Sensors,WH-WEST-02,SUP-0112,2271,400,63.78,2024-04-09,In Stock
INV-00693,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Mechanical,WH-EAST-02,SUP-0134,2001,278,441.78,2024-11-21,In Stock
INV-00694,Sony PlayStation 5,Sony PlayStation 5,Raw Materials,WH-CENTRAL-01,SUP-0085,4949,334,253.12,2025-08-10,In Stock
INV-00695,Corsair RM850x PSU,Corsair RM850x PSU,Electronics,WH-WEST-02,SUP-0163,2531,126,133.59,2025-11-11,In Stock
INV-00696,Apple iPhone 15,Apple iPhone 15,Sensors,WH-CENTRAL-02,SUP-0196,560,235,123.39,2025-02-26,In Stock
INV-00697,AirPods Pro Gen 2,AirPods Pro Gen 2,Raw Materials,WH-SOUTH-01,SUP-0148,245,278,305.57,2024-09-13,Low Stock
INV-00698,Keychron Q1 Pro,Keychron Q1 Pro,Assemblies,WH-SOUTH-01,SUP-0111,4767,410,223.6,2024-02-24,In Stock
INV-00699,Nintendo Switch OLED,Nintendo Switch OLED,Electrical,WH-CENTRAL-01,SUP-0165,479,331,361.9,2024-05-22,In Stock
INV-00700,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Electrical,WH-WEST-01,SUP-0168,4416,96,115.13,2025-04-02,In Stock
INV-00701,Kindle Paperwhite,Kindle Paperwhite,Electrical,WH-SOUTH-01,SUP-0037,2367,50,21.67,2024-12-20,In Stock
INV-00702,Xbox Series X,Xbox Series X,Assemblies,WH-CENTRAL-02,SUP-0035,573,304,236.45,2025-01-02,In Stock
INV-00703,DJI Mini 4 Pro,DJI Mini 4 Pro,Assemblies,WH-WEST-01,SUP-0057,1578,260,175.5,2025-04-10,In Stock
INV-00704,Apple iPhone 15,Apple iPhone 15,Mechanical,WH-WEST-01,SUP-0159,68,200,51.88,2025-07-27,Low Stock
INV-00705,Dell XPS 15,Dell XPS 15,Raw Materials,WH-EAST-02,SUP-0141,4519,409,62.52,2025-03-04,In Stock
INV-00706,Sony PlayStation 5,Sony PlayStation 5,Raw Materials,WH-CENTRAL-02,SUP-0145,1447,452,13.86,2025-11-12,In Stock
INV-00707,NZXT Kraken Elite,NZXT Kraken Elite,Electronics,WH-EAST-01,SUP-0119,3256,108,302.8,2024-08-12,In Stock
INV-00708,Samsung Galaxy S24,Samsung Galaxy S24,Packaging,WH-EAST-01,SUP-0014,2166,268,47.2,2025-07-29,In Stock
INV-00709,Samsung Odyssey G9,Samsung Odyssey G9,Safety Equipment,WH-EAST-02,SUP-0008,4279,123,49.42,2024-06-28,In Stock
INV-00710,Apple Watch Series 9,Apple Watch Series 9,Packaging,WH-EAST-02,SUP-0090,1041,340,49.34,2024-01-31,In Stock
INV-00711,DJI Mini 4 Pro,DJI Mini 4 Pro,Raw Materials,WH-EAST-01,SUP-0128,2166,322,369.04,2025-03-21,In Stock
INV-00712,Razer DeathAdder V3,Razer DeathAdder V3,Assemblies,WH-CENTRAL-01,SUP-0098,2663,164,364.08,2024-11-08,In Stock
INV-00713,DJI Mini 4 Pro,DJI Mini 4 Pro,Safety Equipment,WH-SOUTH-01,SUP-0057,1455,123,426.8,2024-11-03,In Stock
INV-00714,Sony WH-1000XM5,Sony WH-1000XM5,Mechanical,WH-CENTRAL-02,SUP-0061,206,104,8.39,2025-05-26,In Stock
INV-00715,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Assemblies,WH-NORTH-01,SUP-0039,1679,424,133.44,2024-12-24,In Stock
INV-00716,LG C3 OLED TV,LG C3 OLED TV,Safety Equipment,WH-SOUTH-01,SUP-0137,3455,92,88.69,2024-11-21,In Stock
INV-00717,Razer DeathAdder V3,Razer DeathAdder V3,Electrical,WH-NORTH-01,SUP-0172,831,433,476.59,2025-02-07,In Stock
INV-00718,iPad Pro 12.9,iPad Pro 12.9,Packaging,WH-SOUTH-01,SUP-0181,31,310,405.57,2024-12-25,Low Stock
INV-00719,Secretlab Titan EVO,Secretlab Titan EVO,Electrical,WH-CENTRAL-01,SUP-0020,3278,128,478.41,2025-09-28,In Stock
INV-00720,Elgato Stream Deck,Elgato Stream Deck,Safety Equipment,WH-INTL-01,SUP-0070,3620,259,396.1,2024-10-27,In Stock
INV-00721,Google Pixel 8 Pro,Google Pixel 8 Pro,Mechanical,WH-WEST-01,SUP-0149,3826,474,34.74,2024-07-31,In Stock
INV-00722,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Packaging,WH-EAST-02,SUP-0131,123,68,155.14,2025-08-02,In Stock
INV-00723,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-WEST-02,SUP-0081,2468,124,432.73,2024-08-02,In Stock
INV-00724,Keychron Q1 Pro,Keychron Q1 Pro,Packaging,WH-SOUTH-01,SUP-0141,439,207,80.42,2024-04-23,In Stock
INV-00725,Dell XPS 15,Dell XPS 15,Packaging,WH-CENTRAL-01,SUP-0155,711,222,370.44,2024-12-30,In Stock
INV-00726,MacBook Pro 14,MacBook Pro 14,Electrical,WH-EAST-01,SUP-0103,2923,181,331.66,2024-10-10,In Stock
INV-00727,Corsair RM850x PSU,Corsair RM850x PSU,Mechanical,WH-EAST-02,SUP-0026,2318,379,336.94,2025-09-19,In Stock
INV-00728,Google Pixel 8 Pro,Google Pixel 8 Pro,Mechanical,WH-INTL-01,SUP-0038,1602,329,234.48,2024-01-03,In Stock
INV-00729,NZXT Kraken Elite,NZXT Kraken Elite,Assemblies,WH-WEST-02,SUP-0087,3514,169,340.2,2024-10-21,In Stock
INV-00730,Xbox Series X,Xbox Series X,Electrical,WH-EAST-02,SUP-0136,4118,462,260.82,2025-08-23,In Stock
INV-00731,Corsair RM850x PSU,Corsair RM850x PSU,Electronics,WH-SOUTH-01,SUP-0104,3438,324,133.54,2024-01-19,In Stock
INV-00732,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Mechanical,WH-EAST-01,SUP-0047,805,468,50.1,2025-01-14,In Stock
INV-00733,Keychron Q1 Pro,Keychron Q1 Pro,Assemblies,WH-EAST-02,SUP-0186,1606,386,97.31,2024-01-31,In Stock
INV-00734,Nintendo Switch OLED,Nintendo Switch OLED,Assemblies,WH-INTL-02,SUP-0191,3288,76,475.78,2025-03-10,In Stock
INV-00735,Apple iPhone 15,Apple iPhone 15,Electrical,WH-EAST-02,SUP-0183,1963,304,366.34,2025-06-01,In Stock
INV-00736,Sony WH-1000XM5,Sony WH-1000XM5,Sensors,WH-WEST-01,SUP-0016,433,79,499.75,2024-07-25,In Stock
INV-00737,Nintendo Switch OLED,Nintendo Switch OLED,Electronics,WH-EAST-02,SUP-0023,4871,278,404.76,2024-02-03,In Stock
INV-00738,Apple iPhone 15,Apple iPhone 15,Safety Equipment,WH-EAST-02,SUP-0062,1719,202,57.93,2025-12-07,In Stock
INV-00739,Google Pixel 8 Pro,Google Pixel 8 Pro,Safety Equipment,WH-INTL-01,SUP-0107,810,351,27.57,2024-04-17,In Stock
INV-00740,Elgato Stream Deck,Elgato Stream Deck,Raw Materials,WH-INTL-02,SUP-0193,3178,129,495.36,2025-06-03,In Stock
INV-00741,Logitech MX Master 3S,Logitech MX Master 3S,Assemblies,WH-NORTH-01,SUP-0135,807,347,167.69,2025-01-08,In Stock
INV-00742,Secretlab Titan EVO,Secretlab Titan EVO,Mechanical,WH-EAST-02,SUP-0053,77,371,479.31,2024-12-14,Low Stock
INV-00743,Samsung Odyssey G9,Samsung Odyssey G9,Electrical,WH-EAST-02,SUP-0006,2766,321,238.91,2024-06-19,In Stock
INV-00744,LG C3 OLED TV,LG C3 OLED TV,Safety Equipment,WH-INTL-01,SUP-0191,4329,396,6.71,2024-05-20,In Stock
INV-00745,Razer DeathAdder V3,Razer DeathAdder V3,Electronics,WH-WEST-02,SUP-0120,3833,356,60.42,2025-03-01,In Stock
INV-00746,Nintendo Switch OLED,Nintendo Switch OLED,Mechanical,WH-INTL-02,SUP-0121,3495,64,488.09,2024-06-07,In Stock
INV-00747,Dell XPS 15,Dell XPS 15,Packaging,WH-CENTRAL-01,SUP-0124,1661,396,247.75,2024-05-03,In Stock
INV-00748,LG C3 OLED TV,LG C3 OLED TV,Raw Materials,WH-WEST-02,SUP-0011,1621,298,226.47,2025-03-05,In Stock
INV-00749,LG C3 OLED TV,LG C3 OLED TV,Electrical,WH-CENTRAL-01,SUP-0141,868,53,12.39,2025-07-16,In Stock
INV-00750,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Electronics,WH-EAST-01,SUP-0044,2882,288,327.41,2025-11-16,In Stock
INV-00751,NZXT Kraken Elite,NZXT Kraken Elite,Electrical,WH-WEST-02,SUP-0102,2401,149,482.18,2024-06-15,In Stock
INV-00752,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Electronics,WH-SOUTH-01,SUP-0155,995,250,336.1,2025-01-26,In Stock
INV-00753,LG C3 OLED TV,LG C3 OLED TV,Safety Equipment,WH-CENTRAL-01,SUP-0102,2886,483,334.86,2024-01-21,In Stock
INV-00754,Sony WH-1000XM5,Sony WH-1000XM5,Raw Materials,WH-EAST-02,SUP-0112,3624,399,311.77,2024-05-01,In Stock
INV-00755,Samsung Odyssey G9,Samsung Odyssey G9,Raw Materials,WH-WEST-01,SUP-0023,4735,485,164.32,2024-04-28,In Stock
INV-00756,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Electrical,WH-SOUTH-01,SUP-0019,3330,202,7.18,2024-01-10,In Stock
INV-00757,Apple Watch Series 9,Apple Watch Series 9,Electronics,WH-INTL-01,SUP-0197,1618,236,132.72,2024-06-09,In Stock
INV-00758,Keychron Q1 Pro,Keychron Q1 Pro,Mechanical,WH-INTL-02,SUP-0138,1735,409,433.52,2025-08-14,In Stock
INV-00759,Dell XPS 15,Dell XPS 15,Assemblies,WH-INTL-01,SUP-0017,2363,327,114.09,2024-01-11,In Stock
